Phase,Iteration,Time,Speed,Acceleration,F Motor,F Res,F Total,F Motor/TM,F Res/TM,Torque,RPM
Accelerating,151,75.5,75.5,0.342348,53.15,13.3045,39.8455,2.21458,2.19425e-312,1114.67,1137.42,1278,1331.25,1278
Accelerating,152,76,76,0.335563,52.4483,13.3926,39.0558,2.18535,2.19425e-312,1107.24,1129.84,1269.48,1322.38,1269.48
Accelerating,153,76.5,76.5,0.328893,51.7605,13.481,38.2795,2.15669,2.19425e-312,1099.91,1122.36,1261.08,1313.62,1261.08
Accelerating,154,77,77,0.322335,51.0861,13.5699,37.5162,2.12859,2.19425e-312,1092.68,1114.97,1252.78,1304.98,1252.78
Accelerating,155,77.5,77.5,0.315886,50.4248,13.6592,36.7656,2.10103,2.19425e-312,1085.53,1107.69,1244.59,1296.45,1244.59
Accelerating,156,78,78,0.309543,49.7763,13.7488,36.0274,2.07401,2.19425e-312,1078.49,1100.5,1236.51,1288.03,1236.51
Accelerating,157,78.5,78.5,0.303304,49.1402,13.8389,35.3012,2.04751,2.19425e-312,1071.53,1093.4,1228.54,1279.72,1228.54
Accelerating,158,79,79,0.297165,48.5162,13.9294,34.5867,2.02151,2.19425e-312,1064.66,1086.39,1220.66,1271.52,1220.66
Accelerating,159,79.5,79.5,0.291125,47.904,14.0203,33.8837,1.996,2.19425e-312,1057.88,1079.47,1212.89,1263.42,1212.89
Accelerating,160,80,80,0.285179,47.3033,14.1116,33.1917,1.97097,2.19425e-312,1051.18,1072.64,1205.21,1255.43,1205.21
Accelerating,161,80.5,80.5,0.279327,46.7139,14.2033,32.5106,1.94641,2.19425e-312,1044.57,1065.89,1197.63,1247.53,1197.63
Accelerating,162,81,81,0.273565,46.1354,14.2954,31.8399,1.92231,2.19425e-312,1038.05,1059.23,1190.15,1239.74,1190.15
Accelerating,163,81.5,81.5,0.267892,45.5675,14.3879,31.1796,1.89865,2.19425e-312,1031.6,1052.65,1182.75,1232.04,1182.75
Accelerating,164,82,82,0.262304,45.0102,14.4808,30.5293,1.87542,2.19425e-312,1025.23,1046.15,1175.45,1224.43,1175.45
Accelerating,165,82.5,82.5,0.256801,44.4629,14.5742,29.8888,1.85262,2.19425e-312,1018.94,1039.74,1168.24,1216.92,1168.24
Accelerating,166,83,83,0.251379,43.9256,14.6679,29.2577,1.83023,2.19425e-312,1012.73,1033.4,1161.12,1209.5,1161.12
Accelerating,167,83.5,83.5,0.246037,43.398,14.762,28.636,1.80825,2.19425e-312,1006.59,1027.13,1154.08,1202.17,1154.08
Accelerating,168,84,84,0.240773,42.8798,14.8566,28.0232,1.78666,2.19425e-312,1000.53,1020.95,1147.13,1194.93,1147.13
Accelerating,169,84.5,84.5,0.235584,42.3708,14.9515,27.4194,1.76545,2.19425e-312,994.538,1014.83,1140.26,1187.77,1140.26
Accelerating,170,85,85,0.230469,41.8709,15.0468,26.8241,1.74462,2.19425e-312,988.618,1008.79,1133.48,1180.7,1133.48
Accelerating,171,85.5,85.5,0.225427,41.3797,15.1426,26.2372,1.72416,2.19425e-312,982.769,1002.83,1126.77,1173.72,1126.77
Accelerating,172,86,86,0.220454,40.8972,15.2387,25.6584,1.70405,2.19425e-312,976.988,996.927,1120.14,1166.82,1120.14
Accelerating,173,86.5,86.5,0.215551,40.423,15.3353,25.0877,1.68429,2.19425e-312,971.275,991.097,1113.59,1159.99,1113.59
Accelerating,174,87,87,0.210714,39.9571,15.4323,24.5248,1.66488,2.19425e-312,965.629,985.336,1107.12,1153.25,1107.12
Accelerating,175,87.5,87.5,0.205943,39.4991,15.5296,23.9695,1.6458,2.19425e-312,960.048,979.64,1100.72,1146.58,1100.72
Accelerating,176,88,88,0.201235,39.049,15.6274,23.4216,1.62704,2.19425e-312,954.53,974.011,1094.39,1139.99,1094.39
Accelerating,177,88.5,88.5,0.19659,38.6065,15.7256,22.8809,1.6086,2.19425e-312,949.076,968.445,1088.14,1133.48,1088.14
Accelerating,178,89,89,0.192006,38.1715,15.8242,22.3473,1.59048,2.19425e-312,943.684,962.943,1081.96,1127.04,1081.96
Accelerating,179,89.5,89.5,0.187481,37.7438,15.9232,21.8207,1.57266,2.19425e-312,938.353,957.503,1075.85,1120.67,1075.85
Accelerating,180,90,90,0.183013,37.3233,16.0225,21.3007,1.55514,2.19425e-312,933.082,952.124,1069.8,1114.38,1069.8
Accelerating,181,90.5,90.5,0.178603,36.9097,16.1223,20.7874,1.5379,2.19425e-312,927.869,946.805,1063.83,1108.15,1063.83
Accelerating,182,91,91,0.174247,36.503,16.2225,20.2805,1.52096,2.19425e-312,922.715,941.546,1057.92,1102,1057.92
Accelerating,183,91.5,91.5,0.169946,36.103,16.3232,19.7798,1.50429,2.19425e-312,917.617,936.344,1052.07,1095.91,1052.07
Accelerating,184,92,92,0.165697,35.7095,16.4242,19.2853,1.48789,2.19425e-312,912.576,931.2,1046.29,1089.89,1046.29
Accelerating,185,92.5,92.5,0.1615,35.3224,16.5256,18.7968,1.47177,2.19425e-312,907.589,926.111,1040.57,1083.93,1040.57
Accelerating,186,93,93,0.157353,34.9416,16.6274,18.3142,1.4559,2.19425e-312,902.657,921.078,1034.92,1078.04,1034.92
Accelerating,187,93.5,93.5,0.153255,34.5669,16.7296,17.8372,1.44029,2.19425e-312,897.778,916.1,1029.33,1072.21,1029.33
Accelerating,188,94,94,0.149206,34.1981,16.8323,17.3659,1.42492,2.19425e-312,892.951,911.175,1023.79,1066.45,1023.79
Accelerating,189,94.5,94.5,0.145203,33.8353,16.9353,16.9,1.4098,2.19425e-312,888.177,906.303,1018.32,1060.75,1018.32
Accelerating,190,95,95,0.141246,33.4782,17.0387,16.4395,1.39492,2.19425e-312,883.452,901.482,1012.9,1055.11,1012.9
Accelerating,191,95.5,95.5,0.137334,33.1267,17.1426,15.9842,1.38028,2.19425e-312,878.778,896.713,1007.54,1049.52,1007.54
Accelerating,192,96,96,0.133466,32.7808,17.2468,15.5339,1.36586,2.19425e-312,874.153,891.993,1002.24,1044,1002.24
Accelerating,193,96.5,96.5,0.12964,32.4402,17.3515,15.0887,1.35167,2.19425e-312,869.577,887.323,996.993,1038.53,996.993
Accelerating,194,97,97,0.125857,32.1049,17.4565,14.6483,1.3377,2.19425e-312,865.048,882.702,991.8,1033.13,991.8
Accelerating,195,97.5,97.5,0.122114,31.7748,17.562,14.2128,1.32395,2.19425e-312,860.566,878.129,986.662,1027.77,986.662
